"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-0.6,0.6,1.2,1.2,0.6,1,1.177,0.474,1.777,-0.526,3.156,0.277
-0.6,0.6,1.2,1.2,0.8,0,-1.543,0.454,-0.943,-0.546,0.89,0.299
-0.6,0.6,1.2,1.2,0.8,1,1.332,0.445,1.932,-0.555,3.731,0.308
-0.6,0.6,1.2,1.2,1,0,1.364,0.39,1.964,-0.61,3.858,0.372
-0.6,0.6,1.2,1.2,1,1,1.457,0.412,2.057,-0.588,4.231,0.345
-0.6,0.6,1.2,1.4,0,0,-0.302,0.65,0.298,-0.35,0.089,0.123
-0.6,0.6,1.2,1.4,0,1,0.228,0.57,0.828,-0.43,0.686,0.185
-0.6,0.6,1.2,1.4,0.2,0,0.353,0.717,0.953,-0.283,0.908,0.08
-0.6,0.6,1.2,1.4,0.2,1,0.377,0.605,0.977,-0.395,0.954,0.156
-0.6,0.6,1.2,1.4,0.4,0,0.444,0.723,1.044,-0.277,1.091,0.077
-0.6,0.6,1.2,1.4,0.4,1,1.03,0.516,1.63,-0.484,2.658,0.234
-0.6,0.6,1.2,1.4,0.6,0,0.996,0.55,1.596,-0.45,2.548,0.202
-0.6,0.6,1.2,1.4,0.6,1,0.952,0.459,1.552,-0.541,2.407,0.292
-0.6,0.6,1.2,1.4,0.8,0,1.339,0.44,1.939,-0.56,3.76,0.313
-0.6,0.6,1.2,1.4,0.8,1,1.484,0.469,2.084,-0.531,4.342,0.282
-0.6,0.6,1.2,1.4,1,0,1.591,0.463,2.191,-0.537,4.8,0.288
-0.6,0.6,1.2,1.4,1,1,1.516,0.425,2.116,-0.575,4.476,0.33
-0.6,0.6,1.2,1.6,0,0,-0.013,0.654,0.587,-0.346,0.344,0.12
-0.6,0.6,1.2,1.6,0,1,0.501,0.577,1.101,-0.423,1.213,0.179
-0.6,0.6,1.2,1.6,0.2,0,0.281,0.72,0.881,-0.28,0.776,0.078
-0.6,0.6,1.2,1.6,0.2,1,-0.067,0.702,0.533,-0.298,0.284,0.089
-0.6,0.6,1.2,1.6,0.4,0,1.103,0.568,1.703,-0.432,2.902,0.186
-0.6,0.6,1.2,1.6,0.4,1,1.322,0.578,1.922,-0.422,3.692,0.178
-0.6,0.6,1.2,1.6,0.6,0,1.43,0.539,2.03,-0.461,4.12,0.213
-0.6,0.6,1.2,1.6,0.6,1,1.484,0.546,2.084,-0.454,4.343,0.206
-0.6,0.6,1.2,1.6,0.8,0,1.587,0.484,2.187,-0.516,4.785,0.266
-0.6,0.6,1.2,1.6,0.8,1,1.477,0.497,2.077,-0.503,4.313,0.253
-0.6,0.6,1.2,1.6,1,0,1.696,0.487,2.296,-0.513,5.272,0.263
-0.6,0.6,1.2,1.6,1,1,1.717,0.482,2.317,-0.518,5.368,0.268
-0.6,0.6,1.2,1.8,0,0,1.32,0.662,1.92,-0.338,3.687,0.115
-0.6,0.6,1.2,1.8,0,1,-0.003,0.641,0.597,-0.359,0.356,0.129
-0.6,0.6,1.2,1.8,0.2,0,0.919,0.631,1.519,-0.369,2.307,0.136
-0.6,0.6,1.2,1.8,0.2,1,0.865,0.593,1.465,-0.407,2.146,0.166
-0.6,0.6,1.2,1.8,0.4,0,1.458,0.596,2.058,-0.404,4.235,0.163
-0.6,0.6,1.2,1.8,0.4,1,1.361,0.607,1.961,-0.393,3.846,0.155
-0.6,0.6,1.2,1.8,0.6,0,1.335,0.58,1.935,-0.42,3.744,0.176
-0.6,0.6,1.2,1.8,0.6,1,1.447,0.54,2.047,-0.46,4.189,0.211
-0.6,0.6,1.2,1.8,0.8,0,1.739,0.566,2.339,-0.434,5.47,0.189
-0.6,0.6,1.2,1.8,0.8,1,1.99,0.565,2.59,-0.435,6.708,0.19
-0.6,0.6,1.2,1.8,1,0,1.704,0.532,2.304,-0.468,5.31,0.219
-0.6,0.6,1.2,1.8,1,1,1.732,0.525,2.332,-0.475,5.44,0.226
-0.6,0.6,1.2,2,0,0,0.304,0.659,0.904,-0.341,0.817,0.116
-0.6,0.6,1.2,2,0,1,0.91,0.648,1.51,-0.352,2.281,0.124
-0.6,0.6,1.2,2,0.2,0,0.676,0.69,1.276,-0.31,1.629,0.096
-0.6,0.6,1.2,2,0.2,1,0.541,0.643,1.141,-0.357,1.302,0.127
-0.6,0.6,1.2,2,0.4,0,0.678,0.633,1.278,-0.367,1.632,0.134
-0.6,0.6,1.2,2,0.4,1,1.559,0.582,2.159,-0.418,4.662,0.174
-0.6,0.6,1.2,2,0.6,0,1.28,0.534,1.88,-0.466,3.534,0.217
-0.6,0.6,1.2,2,0.6,1,1.316,0.538,1.916,-0.462,3.671,0.213
-0.6,0.6,1.2,2,0.8,0,1.358,0.51,1.958,-0.49,3.832,0.24
-0.6,0.6,1.2,2,0.8,1,1.459,0.521,2.059,-0.479,4.239,0.229
-0.6,0.6,1.2,2,1,0,1.596,0.557,2.196,-0.443,4.822,0.196
-0.6,0.6,1.2,2,1,1,1.847,0.561,2.447,-0.439,5.988,0.193
-0.6,0.6,1.6,1,0,0,-0.399,0.451,0.201,-0.549,0.04,0.301
-0.6,0.6,1.6,1,0,1,0.184,0.396,0.784,-0.604,0.614,0.365
-0.6,0.6,1.6,1,0.2,0,-0.555,0.449,0.045,-0.551,0.002,0.303
-0.6,0.6,1.6,1,0.2,1,-0.577,0.526,0.023,-0.474,0.001,0.224
-0.6,0.6,1.6,1,0.4,0,0.673,0.437,1.273,-0.563,1.621,0.317
-0.6,0.6,1.6,1,0.4,1,0.711,0.329,1.311,-0.671,1.718,0.45
-0.6,0.6,1.6,1,0.6,0,0.857,0.319,1.457,-0.681,2.123,0.464
-0.6,0.6,1.6,1,0.6,1,0.923,0.29,1.523,-0.71,2.32,0.504
-0.6,0.6,1.6,1,0.8,0,1.08,0.276,1.68,-0.724,2.824,0.524
-0.6,0.6,1.6,1,0.8,1,1.129,0.272,1.729,-0.728,2.99,0.53
-0.6,0.6,1.6,1,1,0,1.261,0.247,1.861,-0.753,3.462,0.567
-0.6,0.6,1.6,1,1,1,1.275,0.236,1.875,-0.764,3.517,0.584
-0.6,0.6,1.6,1.2,0,0,-0.056,0.474,0.544,-0.526,0.296,0.277
-0.6,0.6,1.6,1.2,0,1,0.295,0.438,0.895,-0.562,0.801,0.316
-0.6,0.6,1.6,1.2,0.2,0,0.209,0.586,0.809,-0.414,0.655,0.171
-0.6,0.6,1.6,1.2,0.2,1,0.54,0.42,1.14,-0.58,1.299,0.336
-0.6,0.6,1.6,1.2,0.4,0,0.869,0.408,1.469,-0.592,2.157,0.35
-0.6,0.6,1.6,1.2,0.4,1,0.819,0.376,1.419,-0.624,2.012,0.389
-0.6,0.6,1.6,1.2,0.6,0,-1.28,0.391,-0.68,-0.609,0.462,0.371
-0.6,0.6,1.6,1.2,0.6,1,1.087,0.347,1.687,-0.653,2.844,0.426
-0.6,0.6,1.6,1.2,0.8,0,1.193,0.327,1.793,-0.673,3.215,0.453
-0.6,0.6,1.6,1.2,0.8,1,1.203,0.321,1.803,-0.679,3.25,0.46
-0.6,0.6,1.6,1.2,1,0,1.376,0.317,1.976,-0.683,3.904,0.466
-0.6,0.6,1.6,1.2,1,1,1.351,0.31,1.951,-0.69,3.805,0.476
-0.6,0.6,1.6,1.4,0,0,0.224,0.5,0.824,-0.5,0.678,0.25
-0.6,0.6,1.6,1.4,0,1,0.285,0.458,0.885,-0.542,0.783,0.294
-0.6,0.6,1.6,1.4,0.2,0,0.64,0.464,1.24,-0.536,1.537,0.288
-0.6,0.6,1.6,1.4,0.2,1,0.646,0.419,1.246,-0.581,1.552,0.338
-0.6,0.6,1.6,1.4,0.4,0,0.926,0.411,1.526,-0.589,2.329,0.347
-0.6,0.6,1.6,1.4,0.4,1,0.82,0.398,1.42,-0.602,2.016,0.363
-0.6,0.6,1.6,1.4,0.6,0,1.321,0.408,1.921,-0.592,3.689,0.35
-0.6,0.6,1.6,1.4,0.6,1,1.126,0.388,1.726,-0.612,2.978,0.374
-0.6,0.6,1.6,1.4,0.8,0,1.417,0.393,2.017,-0.607,4.07,0.369
-0.6,0.6,1.6,1.4,0.8,1,1.262,0.361,1.862,-0.639,3.468,0.409
-0.6,0.6,1.6,1.4,1,0,1.518,0.359,2.118,-0.641,4.486,0.411
-0.6,0.6,1.6,1.4,1,1,1.479,0.365,2.079,-0.635,4.322,0.403
-0.6,0.6,1.6,1.6,0,0,0.442,0.513,1.042,-0.487,1.085,0.238
-0.6,0.6,1.6,1.6,0,1,0.578,0.462,1.178,-0.538,1.389,0.29
-0.6,0.6,1.6,1.6,0.2,0,1.268,0.484,1.868,-0.516,3.491,0.267
-0.6,0.6,1.6,1.6,0.2,1,0.952,0.443,1.552,-0.557,2.409,0.31
-0.6,0.6,1.6,1.6,0.4,0,1.005,0.433,1.605,-0.567,2.576,0.321
-0.6,0.6,1.6,1.6,0.4,1,0.87,0.409,1.47,-0.591,2.16,0.349
-0.6,0.6,1.6,1.6,0.6,0,1.183,0.415,1.783,-0.585,3.181,0.343
-0.6,0.6,1.6,1.6,0.6,1,1.144,0.4,1.744,-0.6,3.043,0.36
-0.6,0.6,1.6,1.6,0.8,0,1.185,0.386,1.785,-0.614,3.185,0.377
-0.6,0.6,1.6,1.6,0.8,1,1.382,0.394,1.982,-0.606,3.929,0.367
-0.6,0.6,1.6,1.6,1,0,1.424,0.389,2.024,-0.611,4.097,0.374
-0.6,0.6,1.6,1.6,1,1,1.642,0.408,2.242,-0.592,5.027,0.35
-0.6,0.6,1.6,1.8,0,0,0.264,0.507,0.864,-0.493,0.746,0.243
-0.6,0.6,1.6,1.8,0,1,0.87,0.477,1.47,-0.523,2.16,0.274
-0.6,0.6,1.6,1.8,0.2,0,0.499,0.487,1.099,-0.513,1.207,0.263
-0.6,0.6,1.6,1.8,0.2,1,0.767,0.437,1.367,-0.563,1.868,0.317
-0.6,0.6,1.6,1.8,0.4,0,0.914,0.438,1.514,-0.562,2.292,0.316
-0.6,0.6,1.6,1.8,0.4,1,1.266,0.441,1.866,-0.559,3.483,0.313
-0.6,0.6,1.6,1.8,0.6,0,1.202,0.408,1.802,-0.592,3.247,0.35
-0.6,0.6,1.6,1.8,0.6,1,1.233,0.414,1.833,-0.586,3.36,0.343
-0.6,0.6,1.6,1.8,0.8,0,1.349,0.392,1.949,-0.608,3.8,0.369
-0.6,0.6,1.6,1.8,0.8,1,1.42,0.405,2.02,-0.595,4.079,0.354
-0.6,0.6,1.6,1.8,1,0,1.424,0.399,2.024,-0.601,4.098,0.361
-0.6,0.6,1.6,1.8,1,1,1.668,0.411,2.268,-0.589,5.142,0.347
-0.6,0.6,1.6,2,0,0,0.659,0.529,1.259,-0.471,1.585,0.222
-0.6,0.6,1.6,2,0,1,0.875,0.467,1.475,-0.533,2.174,0.284
-0.6,0.6,1.6,2,0.2,0,0.5,0.494,1.1,-0.506,1.21,0.256
-0.6,0.6,1.6,2,0.2,1,0.696,0.481,1.296,-0.519,1.68,0.27
-0.6,0.6,1.6,2,0.4,0,1.037,0.459,1.637,-0.541,2.679,0.293
-0.6,0.6,1.6,2,0.4,1,1.171,0.459,1.771,-0.541,3.138,0.293
-0.6,0.6,1.6,2,0.6,0,1.361,0.455,1.961,-0.545,3.845,0.297
-0.6,0.6,1.6,2,0.6,1,1.334,0.457,1.934,-0.543,3.741,0.295
-0.6,0.6,1.6,2,0.8,0,1.329,0.436,1.929,-0.564,3.722,0.318
-0.6,0.6,1.6,2,0.8,1,1.459,0.459,2.059,-0.541,4.241,0.293
-0.6,0.6,1.6,2,1,0,1.522,0.419,2.122,-0.581,4.503,0.337
-0.6,0.6,1.6,2,1,1,1.433,0.428,2.033,-0.572,4.133,0.327
-0.6,0.6,2,1,0,0,0.188,0.379,0.788,-0.621,0.621,0.386
-0.6,0.6,2,1,0,1,0.326,0.325,0.926,-0.675,0.857,0.456
-0.6,0.6,2,1,0.2,0,-0.034,0.458,0.566,-0.542,0.32,0.294
-0.6,0.6,2,1,0.2,1,0.533,0.288,1.133,-0.712,1.285,0.507
-0.6,0.6,2,1,0.4,0,0.658,0.259,1.258,-0.741,1.584,0.549
-0.6,0.6,2,1,0.4,1,0.712,0.251,1.312,-0.749,1.722,0.562
-0.6,0.6,2,1,0.6,0,0.856,0.241,1.456,-0.759,2.121,0.577
-0.6,0.6,2,1,0.6,1,0.888,0.24,1.488,-0.76,2.213,0.577
-0.6,0.6,2,1,0.8,0,1.098,0.239,1.698,-0.761,2.883,0.579
-0.6,0.6,2,1,0.8,1,1.073,0.227,1.673,-0.773,2.799,0.597
-0.6,0.6,2,1,1,0,1.193,0.227,1.793,-0.773,3.216,0.597
-0.6,0.6,2,1,1,1,1.207,0.215,1.807,-0.785,3.267,0.616
-0.6,0.6,2,1.2,0,0,0.437,0.381,1.037,-0.619,1.075,0.383
-0.6,0.6,2,1.2,0,1,0.555,0.36,1.155,-0.64,1.334,0.41
-0.6,0.6,2,1.2,0.2,0,0.655,0.358,1.255,-0.642,1.574,0.412
-0.6,0.6,2,1.2,0.2,1,0.626,0.328,1.226,-0.672,1.504,0.452
-0.6,0.6,2,1.2,0.4,0,0.841,0.305,1.441,-0.695,2.076,0.483
-0.6,0.6,2,1.2,0.4,1,0.897,0.299,1.497,-0.701,2.242,0.491
-0.6,0.6,2,1.2,0.6,0,1.039,0.301,1.639,-0.699,2.686,0.489
-0.6,0.6,2,1.2,0.6,1,0.918,0.286,1.518,-0.714,2.303,0.51
-0.6,0.6,2,1.2,0.8,0,1.152,0.276,1.752,-0.724,3.071,0.524
-0.6,0.6,2,1.2,0.8,1,1.166,0.289,1.766,-0.711,3.118,0.505
-0.6,0.6,2,1.2,1,0,1.297,0.27,1.897,-0.73,3.598,0.532
-0.6,0.6,2,1.2,1,1,1.357,0.286,1.957,-0.714,3.829,0.51
-0.6,0.6,2,1.4,0,0,0.477,0.386,1.077,-0.614,1.16,0.377
-0.6,0.6,2,1.4,0,1,0.501,0.371,1.101,-0.629,1.211,0.396
-0.6,0.6,2,1.4,0.2,0,0.742,0.35,1.342,-0.65,1.8,0.423
-0.6,0.6,2,1.4,0.2,1,0.699,0.341,1.299,-0.659,1.687,0.434
-0.6,0.6,2,1.4,0.4,0,0.912,0.329,1.512,-0.671,2.287,0.45
-0.6,0.6,2,1.4,0.4,1,0.983,0.33,1.583,-0.67,2.505,0.449
-0.6,0.6,2,1.4,0.6,0,1.012,0.323,1.612,-0.677,2.597,0.458
-0.6,0.6,2,1.4,0.6,1,1.182,0.33,1.782,-0.67,3.176,0.449
-0.6,0.6,2,1.4,0.8,0,1.191,0.31,1.791,-0.69,3.206,0.477
-0.6,0.6,2,1.4,0.8,1,1.196,0.29,1.796,-0.71,3.227,0.504
-0.6,0.6,2,1.4,1,0,1.464,0.302,2.064,-0.698,4.259,0.487
-0.6,0.6,2,1.4,1,1,1.382,0.308,1.982,-0.692,3.927,0.479
-0.6,0.6,2,1.6,0,0,0.575,0.405,1.175,-0.595,1.381,0.354
-0.6,0.6,2,1.6,0,1,0.751,0.386,1.351,-0.614,1.826,0.377
-0.6,0.6,2,1.6,0.2,0,0.653,0.38,1.253,-0.62,1.57,0.384
-0.6,0.6,2,1.6,0.2,1,0.778,0.361,1.378,-0.639,1.899,0.409
-0.6,0.6,2,1.6,0.4,0,0.766,0.316,1.366,-0.684,1.866,0.468
-0.6,0.6,2,1.6,0.4,1,0.942,0.355,1.542,-0.645,2.377,0.416
-0.6,0.6,2,1.6,0.6,0,1.075,0.335,1.675,-0.665,2.806,0.442
-0.6,0.6,2,1.6,0.6,1,1.091,0.325,1.691,-0.675,2.86,0.455
-0.6,0.6,2,1.6,0.8,0,1.221,0.327,1.821,-0.673,3.315,0.453
-0.6,0.6,2,1.6,0.8,1,1.341,0.334,1.941,-0.666,3.767,0.443
-0.6,0.6,2,1.6,1,0,1.324,0.318,1.924,-0.682,3.703,0.465
-0.6,0.6,2,1.6,1,1,1.435,0.315,2.035,-0.685,4.142,0.469
-0.6,0.6,2,1.8,0,0,0.595,0.413,1.195,-0.587,1.427,0.345
-0.6,0.6,2,1.8,0,1,0.235,0.38,0.835,-0.62,0.697,0.385
-0.6,0.6,2,1.8,0.2,0,0.926,0.367,1.526,-0.633,2.327,0.401
-0.6,0.6,2,1.8,0.2,1,0.861,0.351,1.461,-0.649,2.133,0.421
-0.6,0.6,2,1.8,0.4,0,0.893,0.34,1.493,-0.66,2.23,0.435
-0.6,0.6,2,1.8,0.4,1,0.914,0.341,1.514,-0.659,2.292,0.434
-0.6,0.6,2,1.8,0.6,0,1.076,0.316,1.676,-0.684,2.809,0.468
-0.6,0.6,2,1.8,0.6,1,0.989,0.332,1.589,-0.668,2.524,0.446
-0.6,0.6,2,1.8,0.8,0,1.315,0.345,1.915,-0.655,3.668,0.429
-0.6,0.6,2,1.8,0.8,1,1.331,0.335,1.931,-0.665,3.729,0.443
-0.6,0.6,2,1.8,1,0,1.518,0.34,2.118,-0.66,4.485,0.436
-0.6,0.6,2,1.8,1,1,1.36,0.317,1.96,-0.683,3.843,0.467
-0.6,0.6,2,2,0,0,0.296,0.403,0.896,-0.597,0.803,0.356
-0.6,0.6,2,2,0,1,0.297,0.37,0.897,-0.63,0.805,0.396
-0.6,0.6,2,2,0.2,0,0.956,0.372,1.556,-0.628,2.423,0.395
-0.6,0.6,2,2,0.2,1,0.688,0.363,1.288,-0.637,1.66,0.406
-0.6,0.6,2,2,0.4,0,0.811,0.367,1.411,-0.633,1.991,0.401
-0.6,0.6,2,2,0.4,1,0.818,0.325,1.418,-0.675,2.011,0.455
-0.6,0.6,2,2,0.6,0,1.021,0.332,1.621,-0.668,2.629,0.447
-0.6,0.6,2,2,0.6,1,1.122,0.365,1.722,-0.635,2.965,0.404
-0.6,0.6,2,2,0.8,0,1.239,0.352,1.839,-0.648,3.383,0.42
-0.6,0.6,2,2,0.8,1,1.345,0.329,1.945,-0.671,3.782,0.45
-0.6,0.6,2,2,1,0,1.474,0.361,2.074,-0.639,4.302,0.408
-0.6,0.6,2,2,1,1,1.33,0.33,1.93,-0.67,3.726,0.449
-0.6,1,0,1,0,0,-0.578,1.008,0.022,0.008,0,0
-0.6,1,0,1,0,1,-0.192,1.008,0.408,0.008,0.167,0
-0.6,1,0,1,0.2,0,-0.644,1.071,-0.044,0.071,0.002,0.005
-0.6,1,0,1,0.2,1,-0.258,1.131,0.342,0.131,0.117,0.017
-0.6,1,0,1,0.4,0,-0.784,1.096,-0.184,0.096,0.034,0.009
-0.6,1,0,1,0.4,1,-0.157,1.216,0.443,0.216,0.196,0.047
-0.6,1,0,1,0.6,0,-0.957,1.135,-0.357,0.135,0.128,0.018
-0.6,1,0,1,0.6,1,-0.228,1.352,0.372,0.352,0.138,0.124
-0.6,1,0,1,0.8,0,-1.042,1.208,-0.442,0.208,0.195,0.043
-0.6,1,0,1,0.8,1,-0.209,1.467,0.391,0.467,0.152,0.218
-0.6,1,0,1,1,0,-1.203,1.175,-0.603,0.175,0.364,0.031
-0.6,1,0,1,1,1,-0.182,1.577,0.418,0.577,0.175,0.332
-0.6,1,0,1.2,0,0,-0.678,1.436,-0.078,0.436,0.006,0.19
-0.6,1,0,1.2,0,1,-0.25,1.464,0.35,0.464,0.123,0.215
-0.6,1,0,1.2,0.2,0,-0.816,1.532,-0.216,0.532,0.047,0.283
-0.6,1,0,1.2,0.2,1,-0.223,1.508,0.377,0.508,0.142,0.258
-0.6,1,0,1.2,0.4,0,-0.86,1.605,-0.26,0.605,0.068,0.366
-0.6,1,0,1.2,0.4,1,-0.317,1.704,0.283,0.704,0.08,0.496
-0.6,1,0,1.2,0.6,0,-1.041,1.634,-0.441,0.634,0.195,0.402
-0.6,1,0,1.2,0.6,1,-0.317,1.787,0.283,0.787,0.08,0.619
-0.6,1,0,1.2,0.8,0,-1.102,1.718,-0.502,0.718,0.252,0.515
-0.6,1,0,1.2,0.8,1,-0.167,1.846,0.433,0.846,0.188,0.717
-0.6,1,0,1.2,1,0,-1.208,1.717,-0.608,0.717,0.37,0.514
-0.6,1,0,1.2,1,1,-0.123,2.024,0.477,1.024,0.227,1.048
-0.6,1,0,1.4,0,0,-0.874,1.909,-0.274,0.909,0.075,0.827
-0.6,1,0,1.4,0,1,-0.268,1.989,0.332,0.989,0.11,0.978
-0.6,1,0,1.4,0.2,0,-0.956,2.032,-0.356,1.032,0.127,1.065
-0.6,1,0,1.4,0.2,1,-0.337,2.076,0.263,1.076,0.069,1.157
-0.6,1,0,1.4,0.4,0,-0.969,2.09,-0.369,1.09,0.136,1.189
-0.6,1,0,1.4,0.4,1,-0.205,2.181,0.395,1.181,0.156,1.395
-0.6,1,0,1.4,0.6,0,-0.97,2.165,-0.37,1.165,0.137,1.356
-0.6,1,0,1.4,0.6,1,-0.463,2.308,0.137,1.308,0.019,1.712
-0.6,1,0,1.4,0.8,0,-1.166,2.249,-0.566,1.249,0.321,1.56
-0.6,1,0,1.4,0.8,1,-0.296,2.383,0.304,1.383,0.092,1.913
-0.6,1,0,1.4,1,0,-1.24,2.234,-0.64,1.234,0.41,1.522
-0.6,1,0,1.4,1,1,-0.05,2.392,0.55,1.392,0.303,1.938
-0.6,1,0,1.6,0,0,-0.884,2.598,-0.284,1.598,0.081,2.554
-0.6,1,0,1.6,0,1,-0.413,2.488,0.187,1.488,0.035,2.214
-0.6,1,0,1.6,0.2,0,-0.972,2.745,-0.372,1.745,0.138,3.045
-0.6,1,0,1.6,0.2,1,-0.311,2.608,0.289,1.608,0.084,2.586
-0.6,1,0,1.6,0.4,0,-1.13,2.62,-0.53,1.62,0.281,2.625
-0.6,1,0,1.6,0.4,1,-0.323,2.693,0.277,1.693,0.077,2.867
-0.6,1,0,1.6,0.6,0,-1.268,2.745,-0.668,1.745,0.447,3.045
-0.6,1,0,1.6,0.6,1,-0.399,2.792,0.201,1.792,0.04,3.211
-0.6,1,0,1.6,0.8,0,-1.311,2.667,-0.711,1.667,0.505,2.779
-0.6,1,0,1.6,0.8,1,-0.255,3.03,0.345,2.03,0.119,4.122
-0.6,1,0,1.6,1,0,-1.275,2.931,-0.675,1.931,0.456,3.727
-0.6,1,0,1.6,1,1,-0.288,3.122,0.312,2.122,0.097,4.501
-0.6,1,0,1.8,0,0,-1.036,3.204,-0.436,2.204,0.19,4.856
-0.6,1,0,1.8,0,1,-0.318,3.151,0.282,2.151,0.079,4.627
-0.6,1,0,1.8,0.2,0,-1.075,3.142,-0.475,2.142,0.225,4.589
-0.6,1,0,1.8,0.2,1,-0.351,3.282,0.249,2.282,0.062,5.21
-0.6,1,0,1.8,0.4,0,-1.125,3.31,-0.525,2.31,0.275,5.334
-0.6,1,0,1.8,0.4,1,-0.542,3.397,0.058,2.397,0.003,5.747
-0.6,1,0,1.8,0.6,0,-1.068,3.435,-0.468,2.435,0.219,5.927
-0.6,1,0,1.8,0.6,1,-0.479,3.603,0.121,2.603,0.015,6.775
-0.6,1,0,1.8,0.8,0,-1.314,3.445,-0.714,2.445,0.51,5.978
-0.6,1,0,1.8,0.8,1,-0.364,3.582,0.236,2.582,0.056,6.666
-0.6,1,0,1.8,1,0,-1.212,3.558,-0.612,2.558,0.375,6.546
-0.6,1,0,1.8,1,1,-0.358,3.722,0.242,2.722,0.059,7.41
-0.6,1,0,2,0,0,-0.899,3.785,-0.299,2.785,0.09,7.758
-0.6,1,0,2,0,1,-0.371,3.986,0.229,2.986,0.053,8.918
-0.6,1,0,2,0.2,0,-0.897,3.759,-0.297,2.759,0.088,7.611
-0.6,1,0,2,0.2,1,-0.351,3.931,0.249,2.931,0.062,8.594
-0.6,1,0,2,0.4,0,-1.029,3.937,-0.429,2.937,0.184,8.626
-0.6,1,0,2,0.4,1,-0.397,3.933,0.203,2.933,0.041,8.6
-0.6,1,0,2,0.6,0,-1.368,4.05,-0.768,3.05,0.589,9.3
-0.6,1,0,2,0.6,1,-0.371,3.999,0.229,2.999,0.053,8.993
-0.6,1,0,2,0.8,0,-1.258,4.08,-0.658,3.08,0.434,9.488
-0.6,1,0,2,0.8,1,-0.378,4.094,0.222,3.094,0.049,9.576
-0.6,1,0,2,1,0,-1.548,4.188,-0.948,3.188,0.898,10.165
-0.6,1,0,2,1,1,-0.563,4.361,0.037,3.361,0.001,11.295
-0.6,1,0.4,1,0,0,-0.653,0.82,-0.053,-0.18,0.003,0.032
-0.6,1,0.4,1,0,1,-0.109,0.863,0.491,-0.137,0.241,0.019
-0.6,1,0.4,1,0.2,0,-0.766,0.856,-0.166,-0.144,0.028,0.021
-0.6,1,0.4,1,0.2,1,-0.097,0.962,0.503,-0.038,0.253,0.001
-0.6,1,0.4,1,0.4,0,-0.82,0.913,-0.22,-0.087,0.048,0.008
-0.6,1,0.4,1,0.4,1,-0.135,1.08,0.465,0.08,0.216,0.006
-0.6,1,0.4,1,0.6,0,-1.072,0.914,-0.472,-0.086,0.223,0.007
-0.6,1,0.4,1,0.6,1,-0.071,1.194,0.529,0.194,0.28,0.038
-0.6,1,0.4,1,0.8,0,-1.303,0.835,-0.703,-0.165,0.494,0.027
-0.6,1,0.4,1,0.8,1,-0.323,1.364,0.277,0.364,0.077,0.132
-0.6,1,0.4,1,1,0,-1.465,0.768,-0.865,-0.232,0.749,0.054
-0.6,1,0.4,1,1,1,0.385,1.425,0.985,0.425,0.971,0.18
-0.6,1,0.4,1.2,0,0,-0.671,1.127,-0.071,0.127,0.005,0.016
-0.6,1,0.4,1.2,0,1,-0.26,1.167,0.34,0.167,0.116,0.028
-0.6,1,0.4,1.2,0.2,0,-0.883,1.116,-0.283,0.116,0.08,0.013
-0.6,1,0.4,1.2,0.2,1,-0.002,1.237,0.598,0.237,0.357,0.056
-0.6,1,0.4,1.2,0.4,0,-1.034,1.187,-0.434,0.187,0.189,0.035
-0.6,1,0.4,1.2,0.4,1,0.039,1.349,0.639,0.349,0.409,0.122
-0.6,1,0.4,1.2,0.6,0,-1.336,1.112,-0.736,0.112,0.541,0.013
-0.6,1,0.4,1.2,0.6,1,0.084,1.449,0.684,0.449,0.468,0.201
-0.6,1,0.4,1.2,0.8,0,-1.502,1.11,-0.902,0.11,0.813,0.012
-0.6,1,0.4,1.2,0.8,1,0.524,1.477,1.124,0.477,1.264,0.227
-0.6,1,0.4,1.2,1,0,-1.495,1.11,-0.895,0.11,0.8,0.012
-0.6,1,0.4,1.2,1,1,-0.041,1.728,0.559,0.728,0.312,0.53
-0.6,1,0.4,1.4,0,0,-0.823,1.353,-0.223,0.353,0.05,0.124
-0.6,1,0.4,1.4,0,1,0.148,1.376,0.748,0.376,0.56,0.141
-0.6,1,0.4,1.4,0.2,0,-0.869,1.372,-0.269,0.372,0.072,0.138
-0.6,1,0.4,1.4,0.2,1,0.111,1.366,0.711,0.366,0.506,0.134
-0.6,1,0.4,1.4,0.4,0,-0.712,1.497,-0.112,0.497,0.012,0.247
-0.6,1,0.4,1.4,0.4,1,0.05,1.562,0.65,0.562,0.422,0.316
-0.6,1,0.4,1.4,0.6,0,-1.318,1.426,-0.718,0.426,0.516,0.181
-0.6,1,0.4,1.4,0.6,1,0.685,1.597,1.285,0.597,1.65,0.356
-0.6,1,0.4,1.4,0.8,0,-1.431,1.432,-0.831,0.432,0.69,0.186
-0.6,1,0.4,1.4,0.8,1,-0.144,1.802,0.456,0.802,0.207,0.644
-0.6,1,0.4,1.4,1,0,-1.677,1.328,-1.077,0.328,1.16,0.108
-0.6,1,0.4,1.4,1,1,0.818,1.631,1.418,0.631,2.012,0.398
-0.6,1,0.4,1.6,0,0,-0.449,1.487,0.151,0.487,0.023,0.238
-0.6,1,0.4,1.6,0,1,0.46,1.456,1.06,0.456,1.124,0.208
